rps_scenario_id,load_zone,year,rps_target
7,CA_PGE_BAY,2044,0.60
7,CA_PGE_BAY,2045,0.60
7,CA_PGE_BAY,2046,0.60
7,CA_PGE_BAY,2047,0.60
7,CA_PGE_BAY,2048,0.60
7,CA_PGE_BAY,2049,0.60
7,CA_PGE_BAY,2050,0.60
7,CA_PGE_BAY,2051,0.60
7,CA_PGE_BAY,2052,0.60
7,CA_PGE_BAY,2053,0.60
7,CA_PGE_BAY,2054,0.60
7,CA_PGE_BAY,2055,0.60
7,CA_PGE_BAY,2056,0.60
7,CA_PGE_BAY,2057,0.60
7,CA_PGE_BAY,2058,0.60
7,CA_PGE_BAY,2059,0.60
7,CA_PGE_BAY,2060,0.60
7,CA_PGE_BAY,2061,0.60
7,CA_PGE_BAY,2062,0.60
7,CA_PGE_BAY,2063,0.60
7,CA_PGE_BAY,2064,0.60
7,CA_PGE_BAY,2065,0.60
7,CA_PGE_BAY,2066,0.60
7,CA_PGE_BAY,2067,0.60
7,CA_PGE_BAY,2068,0.60
7,CA_PGE_BAY,2069,0.60
7,CA_PGE_BAY,2070,0.60
7,CA_PGE_BAY,2071,0.60
7,CA_PGE_BAY,2072,0.60
7,CA_PGE_BAY,2073,0.60
7,CA_PGE_BAY,2074,0.60
7,CA_PGE_BAY,2075,0.60
7,CA_PGE_BAY,2076,0.60
7,CA_PGE_BAY,2077,0.60
7,CA_PGE_BAY,2078,0.60
7,CA_PGE_BAY,2079,0.60
7,CA_PGE_BAY,2080,0.60
7,CA_PGE_CEN,2010,0.20
7,CA_PGE_CEN,2011,0.20
7,CA_PGE_CEN,2012,0.20
7,CA_PGE_CEN,2013,0.20
7,CA_PGE_CEN,2014,0.22
7,CA_PGE_CEN,2015,0.23
7,CA_PGE_CEN,2016,0.25
7,CA_PGE_CEN,2017,0.27
7,CA_PGE_CEN,2018,0.29
7,CA_PGE_CEN,2019,0.31
7,CA_PGE_CEN,2020,0.33
7,CA_PGE_CEN,2021,0.35
7,CA_PGE_CEN,2022,0.36
7,CA_PGE_CEN,2023,0.38
7,CA_PGE_CEN,2024,0.44
7,CA_PGE_CEN,2025,0.47
7,CA_PGE_CEN,2026,0.50
7,CA_PGE_CEN,2027,0.52
7,CA_PGE_CEN,2028,0.55
7,CA_PGE_CEN,2029,0.57
7,CA_PGE_CEN,2030,0.60
7,CA_PGE_CEN,2031,0.60
7,CA_PGE_CEN,2032,0.60
7,CA_PGE_CEN,2033,0.60
7,CA_PGE_CEN,2034,0.60
7,CA_PGE_CEN,2035,0.60
7,CA_PGE_CEN,2036,0.60
7,CA_PGE_CEN,2037,0.60
7,CA_PGE_CEN,2038,0.60
7,CA_PGE_CEN,2039,0.60
7,CA_PGE_CEN,2040,0.60
7,CA_PGE_CEN,2041,0.60
7,CA_PGE_CEN,2042,0.60
7,CA_PGE_CEN,2043,0.60
7,CA_PGE_CEN,2044,0.60
7,CA_PGE_CEN,2045,0.60
7,CA_PGE_CEN,2046,0.60
7,CA_PGE_CEN,2047,0.60
7,CA_PGE_CEN,2048,0.60
7,CA_PGE_CEN,2049,0.60
7,CA_PGE_CEN,2050,0.60
7,CA_PGE_CEN,2051,0.60
7,CA_PGE_CEN,2052,0.60
7,CA_PGE_CEN,2053,0.60
7,CA_PGE_CEN,2054,0.60
7,CA_PGE_CEN,2055,0.60
7,CA_PGE_CEN,2056,0.60
7,CA_PGE_CEN,2057,0.60
7,CA_PGE_CEN,2058,0.60
7,CA_PGE_CEN,2059,0.60
7,CA_PGE_CEN,2060,0.60
7,CA_PGE_CEN,2061,0.60
7,CA_PGE_CEN,2062,0.60
7,CA_PGE_CEN,2063,0.60
7,CA_PGE_CEN,2064,0.60
7,CA_PGE_CEN,2065,0.60
7,CA_PGE_CEN,2066,0.60
7,CA_PGE_CEN,2067,0.60
7,CA_PGE_CEN,2068,0.60
7,CA_PGE_CEN,2069,0.60
7,CA_PGE_CEN,2070,0.60
7,CA_PGE_CEN,2071,0.60
7,CA_PGE_CEN,2072,0.60
7,CA_PGE_CEN,2073,0.60
7,CA_PGE_CEN,2074,0.60
7,CA_PGE_CEN,2075,0.60
7,CA_PGE_CEN,2076,0.60
7,CA_PGE_CEN,2077,0.60
7,CA_PGE_CEN,2078,0.60
7,CA_PGE_CEN,2079,0.60
7,CA_PGE_CEN,2080,0.60
7,CA_PGE_N,2010,0.20
7,CA_PGE_N,2011,0.20
7,CA_PGE_N,2012,0.20
7,CA_PGE_N,2013,0.20
7,CA_PGE_N,2014,0.22
7,CA_PGE_N,2015,0.23
7,CA_PGE_N,2016,0.25
7,CA_PGE_N,2017,0.27
7,CA_PGE_N,2018,0.29
7,CA_PGE_N,2019,0.31
7,CA_PGE_N,2020,0.33
7,CA_PGE_N,2021,0.35
7,CA_PGE_N,2022,0.36
7,CA_PGE_N,2023,0.38
7,CA_PGE_N,2024,0.44
7,CA_PGE_N,2025,0.47
7,CA_PGE_N,2026,0.50
7,CA_PGE_N,2027,0.52
7,CA_PGE_N,2028,0.55
7,CA_PGE_N,2029,0.57
7,CA_PGE_N,2030,0.60
7,CA_PGE_N,2031,0.60
7,CA_PGE_N,2032,0.60
7,CA_PGE_N,2033,0.60
7,CA_PGE_N,2034,0.60
7,CA_PGE_N,2035,0.60
7,CA_PGE_N,2036,0.60
7,CA_PGE_N,2037,0.60
7,CA_PGE_N,2038,0.60
7,CA_PGE_N,2039,0.60
7,CA_PGE_N,2040,0.60
7,CA_PGE_N,2041,0.60
7,CA_PGE_N,2042,0.60
7,CA_PGE_N,2043,0.60
7,CA_PGE_N,2044,0.60
7,CA_PGE_N,2045,0.60
7,CA_PGE_N,2046,0.60
7,CA_PGE_N,2047,0.60
7,CA_PGE_N,2048,0.60
7,CA_PGE_N,2049,0.60
7,CA_PGE_N,2050,0.60
7,CA_PGE_N,2051,0.60
7,CA_PGE_N,2052,0.60
7,CA_PGE_N,2053,0.60
7,CA_PGE_N,2054,0.60
7,CA_PGE_N,2055,0.60
7,CA_PGE_N,2056,0.60
7,CA_PGE_N,2057,0.60
7,CA_PGE_N,2058,0.60
7,CA_PGE_N,2059,0.60
7,CA_PGE_N,2060,0.60
7,CA_PGE_N,2061,0.60
7,CA_PGE_N,2062,0.60
7,CA_PGE_N,2063,0.60
7,CA_PGE_N,2064,0.60
7,CA_PGE_N,2065,0.60
7,CA_PGE_N,2066,0.60
7,CA_PGE_N,2067,0.60
7,CA_PGE_N,2068,0.60
7,CA_PGE_N,2069,0.60
7,CA_PGE_N,2070,0.60
7,CA_PGE_N,2071,0.60
7,CA_PGE_N,2072,0.60
7,CA_PGE_N,2073,0.60
7,CA_PGE_N,2074,0.60
7,CA_PGE_N,2075,0.60
7,CA_PGE_N,2076,0.60
7,CA_PGE_N,2077,0.60
7,CA_PGE_N,2078,0.60
7,CA_PGE_N,2079,0.60
7,CA_PGE_N,2080,0.60
7,CA_PGE_S,2010,0.20
7,CA_PGE_S,2011,0.20
7,CA_PGE_S,2012,0.20
7,CA_PGE_S,2013,0.20
7,CA_PGE_S,2014,0.22
7,CA_PGE_S,2015,0.23
7,CA_PGE_S,2016,0.25
7,CA_PGE_S,2017,0.27
7,CA_PGE_S,2018,0.29
7,CA_PGE_S,2019,0.31
7,CA_PGE_S,2020,0.33
7,CA_PGE_S,2021,0.35
7,CA_PGE_S,2022,0.36
7,CA_PGE_S,2023,0.38
7,CA_PGE_S,2024,0.44
7,CA_PGE_S,2025,0.47
7,CA_PGE_S,2026,0.50
7,CA_PGE_S,2027,0.52
7,CA_PGE_S,2028,0.55
7,CA_PGE_S,2029,0.57
7,CA_PGE_S,2030,0.60
7,CA_PGE_S,2031,0.60
7,CA_PGE_S,2032,0.60
7,CA_PGE_S,2033,0.60
7,CA_PGE_S,2034,0.60
7,CA_PGE_S,2035,0.60
7,CA_PGE_S,2036,0.60
7,CA_PGE_S,2037,0.60
7,CA_PGE_S,2038,0.60
7,CA_PGE_S,2039,0.60
7,CA_PGE_S,2040,0.60
7,CA_PGE_S,2041,0.60
7,CA_PGE_S,2042,0.60
7,CA_PGE_S,2043,0.60
7,CA_PGE_S,2044,0.60
7,CA_PGE_S,2045,0.60
7,CA_PGE_S,2046,0.60
7,CA_PGE_S,2047,0.60
7,CA_PGE_S,2048,0.60
7,CA_PGE_S,2049,0.60
7,CA_PGE_S,2050,0.60
7,CA_PGE_S,2051,0.60
7,CA_PGE_S,2052,0.60
7,CA_PGE_S,2053,0.60
7,CA_PGE_S,2054,0.60
7,CA_PGE_S,2055,0.60
7,CA_PGE_S,2056,0.60
7,CA_PGE_S,2057,0.60
7,CA_PGE_S,2058,0.60
7,CA_PGE_S,2059,0.60
7,CA_PGE_S,2060,0.60
7,CA_PGE_S,2061,0.60
7,CA_PGE_S,2062,0.60
7,CA_PGE_S,2063,0.60
7,CA_PGE_S,2064,0.60
7,CA_PGE_S,2065,0.60
7,CA_PGE_S,2066,0.60
7,CA_PGE_S,2067,0.60
7,CA_PGE_S,2068,0.60
7,CA_PGE_S,2069,0.60
7,CA_PGE_S,2070,0.60
7,CA_PGE_S,2071,0.60
7,CA_PGE_S,2072,0.60
7,CA_PGE_S,2073,0.60
7,CA_PGE_S,2074,0.60
7,CA_PGE_S,2075,0.60
7,CA_PGE_S,2076,0.60
7,CA_PGE_S,2077,0.60
7,CA_PGE_S,2078,0.60
7,CA_PGE_S,2079,0.60
7,CA_PGE_S,2080,0.60
7,CA_SCE_CEN,2010,0.20
7,CA_SCE_CEN,2011,0.20
7,CA_SCE_CEN,2012,0.20
7,CA_SCE_CEN,2013,0.20
7,CA_SCE_CEN,2014,0.22
7,CA_SCE_CEN,2015,0.23
7,CA_SCE_CEN,2016,0.25
7,CA_SCE_CEN,2017,0.27
7,CA_SCE_CEN,2018,0.29
7,CA_SCE_CEN,2019,0.31
7,CA_SCE_CEN,2020,0.33
7,CA_SCE_CEN,2021,0.35
7,CA_SCE_CEN,2022,0.36
7,CA_SCE_CEN,2023,0.38
7,CA_SCE_CEN,2024,0.44
7,CA_SCE_CEN,2025,0.47
7,CA_SCE_CEN,2026,0.50
7,CA_SCE_CEN,2027,0.52
7,CA_SCE_CEN,2028,0.55
7,CA_SCE_CEN,2029,0.57
7,CA_SCE_CEN,2030,0.60
7,CA_SCE_CEN,2031,0.60
7,CA_SCE_CEN,2032,0.60
7,CA_SCE_CEN,2033,0.60
7,CA_SCE_CEN,2034,0.60
7,CA_SCE_CEN,2035,0.60
7,CA_SCE_CEN,2036,0.60
7,CA_SCE_CEN,2037,0.60
7,CA_SCE_CEN,2038,0.60
7,CA_SCE_CEN,2039,0.60
7,CA_SCE_CEN,2040,0.60
7,CA_SCE_CEN,2041,0.60
7,CA_SCE_CEN,2042,0.60
7,CA_SCE_CEN,2043,0.60
7,CA_SCE_CEN,2044,0.60
7,CA_SCE_CEN,2045,0.60
7,CA_SCE_CEN,2046,0.60
7,CA_SCE_CEN,2047,0.60
7,CA_SCE_CEN,2048,0.60
7,CA_SCE_CEN,2049,0.60
7,CA_SCE_CEN,2050,0.60
7,CA_SCE_CEN,2051,0.60
7,CA_SCE_CEN,2052,0.60
7,CA_SCE_CEN,2053,0.60
7,CA_SCE_CEN,2054,0.60
7,CA_SCE_CEN,2055,0.60
7,CA_SCE_CEN,2056,0.60
7,CA_SCE_CEN,2057,0.60
7,CA_SCE_CEN,2058,0.60
7,CA_SCE_CEN,2059,0.60
7,CA_SCE_CEN,2060,0.60
7,CA_SCE_CEN,2061,0.60
7,CA_SCE_CEN,2062,0.60
7,CA_SCE_CEN,2063,0.60
7,CA_SCE_CEN,2064,0.60
7,CA_SCE_CEN,2065,0.60
7,CA_SCE_CEN,2066,0.60
7,CA_SCE_CEN,2067,0.60
7,CA_SCE_CEN,2068,0.60
7,CA_SCE_CEN,2069,0.60
7,CA_SCE_CEN,2070,0.60
7,CA_SCE_CEN,2071,0.60
7,CA_SCE_CEN,2072,0.60
7,CA_SCE_CEN,2073,0.60
7,CA_SCE_CEN,2074,0.60
7,CA_SCE_CEN,2075,0.60
7,CA_SCE_CEN,2076,0.60
7,CA_SCE_CEN,2077,0.60
7,CA_SCE_CEN,2078,0.60
7,CA_SCE_CEN,2079,0.60
7,CA_SCE_CEN,2080,0.60
7,CA_SCE_S,2010,0.20
7,CA_SCE_S,2011,0.20
7,CA_SCE_S,2012,0.20
7,CA_SCE_S,2013,0.20
7,CA_SCE_S,2014,0.22
7,CA_SCE_S,2015,0.23
7,CA_SCE_S,2016,0.25
7,CA_SCE_S,2017,0.27
7,CA_SCE_S,2018,0.29
7,CA_SCE_S,2019,0.31
7,CA_SCE_S,2020,0.33
7,CA_SCE_S,2021,0.35
7,CA_SCE_S,2022,0.36
7,CA_SCE_S,2023,0.38
7,CA_SCE_S,2024,0.44
7,CA_SCE_S,2025,0.47
7,CA_SCE_S,2026,0.50
7,CA_SCE_S,2027,0.52
7,CA_SCE_S,2028,0.55
7,CA_SCE_S,2029,0.57
7,CA_SCE_S,2030,0.60
7,CA_SCE_S,2031,0.60
7,CA_SCE_S,2032,0.60
7,CA_SCE_S,2033,0.60
7,CA_SCE_S,2034,0.60
7,CA_SCE_S,2035,0.60
7,CA_SCE_S,2036,0.60
7,CA_SCE_S,2037,0.60
7,CA_SCE_S,2038,0.60
7,CA_SCE_S,2039,0.60
7,CA_SCE_S,2040,0.60
7,CA_SCE_S,2041,0.60
7,CA_SCE_S,2042,0.60
7,CA_SCE_S,2043,0.60
7,CA_SCE_S,2044,0.60
7,CA_SCE_S,2045,0.60
7,CA_SCE_S,2046,0.60
7,CA_SCE_S,2047,0.60
7,CA_SCE_S,2048,0.60
7,CA_SCE_S,2049,0.60
7,CA_SCE_S,2050,0.60
7,CA_SCE_S,2051,0.60
7,CA_SCE_S,2052,0.60
7,CA_SCE_S,2053,0.60
7,CA_SCE_S,2054,0.60
7,CA_SCE_S,2055,0.60
7,CA_SCE_S,2056,0.60
7,CA_SCE_S,2057,0.60
7,CA_SCE_S,2058,0.60
7,CA_SCE_S,2059,0.60
7,CA_SCE_S,2060,0.60
7,CA_SCE_S,2061,0.60
7,CA_SCE_S,2062,0.60
7,CA_SCE_S,2063,0.60
7,CA_SCE_S,2064,0.60
7,CA_SCE_S,2065,0.60
7,CA_SCE_S,2066,0.60
7,CA_SCE_S,2067,0.60
7,CA_SCE_S,2068,0.60
7,CA_SCE_S,2069,0.60
7,CA_SCE_S,2070,0.60
7,CA_SCE_S,2071,0.60
7,CA_SCE_S,2072,0.60
7,CA_SCE_S,2073,0.60
7,CA_SCE_S,2074,0.60
7,CA_SCE_S,2075,0.60
7,CA_SCE_S,2076,0.60
7,CA_SCE_S,2077,0.60
7,CA_SCE_S,2078,0.60
7,CA_SCE_S,2079,0.60
7,CA_SCE_S,2080,0.60
7,CA_SCE_SE,2010,0.20
7,CA_SCE_SE,2011,0.20
7,CA_SCE_SE,2012,0.20
7,CA_SCE_SE,2013,0.20
7,CA_SCE_SE,2014,0.22
7,CA_SCE_SE,2015,0.23
7,CA_SCE_SE,2016,0.25
7,CA_SCE_SE,2017,0.27
7,CA_SCE_SE,2018,0.29
7,CA_SCE_SE,2019,0.31
7,CA_SCE_SE,2020,0.33
7,CA_SCE_SE,2021,0.35
7,CA_SCE_SE,2022,0.36
7,CA_SCE_SE,2023,0.38
7,CA_SCE_SE,2024,0.44
7,CA_SCE_SE,2025,0.47
7,CA_SCE_SE,2026,0.50
7,CA_SCE_SE,2027,0.52
7,CA_SCE_SE,2028,0.55
7,CA_SCE_SE,2029,0.57
7,CA_SCE_SE,2030,0.60
7,CA_SCE_SE,2031,0.60
7,CA_SCE_SE,2032,0.60
7,CA_SCE_SE,2033,0.60
7,CA_SCE_SE,2034,0.60
7,CA_SCE_SE,2035,0.60
7,CA_SCE_SE,2036,0.60
7,CA_SCE_SE,2037,0.60
7,CA_SCE_SE,2038,0.60
7,CA_SCE_SE,2039,0.60
7,CA_SCE_SE,2040,0.60
7,CA_SCE_SE,2041,0.60
7,CA_SCE_SE,2042,0.60
7,CA_SCE_SE,2043,0.60
7,CA_SCE_SE,2044,0.60
7,CA_SCE_SE,2045,0.60
7,CA_SCE_SE,2046,0.60
7,CA_SCE_SE,2047,0.60
7,CA_SCE_SE,2048,0.60
7,CA_SCE_SE,2049,0.60
7,CA_SCE_SE,2050,0.60
7,CA_SCE_SE,2051,0.60
7,CA_SCE_SE,2052,0.60
7,CA_SCE_SE,2053,0.60
7,CA_SCE_SE,2054,0.60
7,CA_SCE_SE,2055,0.60
7,CA_SCE_SE,2056,0.60
7,CA_SCE_SE,2057,0.60
7,CA_SCE_SE,2058,0.60
7,CA_SCE_SE,2059,0.60
7,CA_SCE_SE,2060,0.60
7,CA_SCE_SE,2061,0.60
7,CA_SCE_SE,2062,0.60
7,CA_SCE_SE,2063,0.60
7,CA_SCE_SE,2064,0.60
7,CA_SCE_SE,2065,0.60
7,CA_SCE_SE,2066,0.60
7,CA_SCE_SE,2067,0.60
7,CA_SCE_SE,2068,0.60
7,CA_SCE_SE,2069,0.60
7,CA_SCE_SE,2070,0.60
7,CA_SCE_SE,2071,0.60
7,CA_SCE_SE,2072,0.60
7,CA_SCE_SE,2073,0.60
7,CA_SCE_SE,2074,0.60
7,CA_SCE_SE,2075,0.60
7,CA_SCE_SE,2076,0.60
7,CA_SCE_SE,2077,0.60
7,CA_SCE_SE,2078,0.60
7,CA_SCE_SE,2079,0.60
7,CA_SCE_SE,2080,0.60
7,CA_SCE_VLY,2010,0.20
7,CA_SCE_VLY,2011,0.20
7,CA_SCE_VLY,2012,0.20
7,CA_SCE_VLY,2013,0.20
7,CA_SCE_VLY,2014,0.22
7,CA_SCE_VLY,2015,0.23
7,CA_SCE_VLY,2016,0.25
7,CA_SCE_VLY,2017,0.27
7,CA_SCE_VLY,2018,0.29
7,CA_SCE_VLY,2019,0.31
7,CA_SCE_VLY,2020,0.33
7,CA_SCE_VLY,2021,0.35
7,CA_SCE_VLY,2022,0.36
7,CA_SCE_VLY,2023,0.38
7,CA_SCE_VLY,2024,0.44
7,CA_SCE_VLY,2025,0.47
7,CA_SCE_VLY,2026,0.50
7,CA_SCE_VLY,2027,0.52
7,CA_SCE_VLY,2028,0.55
7,CA_SCE_VLY,2029,0.57
7,CA_SCE_VLY,2030,0.60
7,CA_SCE_VLY,2031,0.60
7,CA_SCE_VLY,2032,0.60
7,CA_SCE_VLY,2033,0.60
7,CA_SCE_VLY,2034,0.60
7,CA_SCE_VLY,2035,0.60
7,CA_SCE_VLY,2036,0.60
7,CA_SCE_VLY,2037,0.60
7,CA_SCE_VLY,2038,0.60
7,CA_SCE_VLY,2039,0.60
7,CA_SCE_VLY,2040,0.60
7,CA_SCE_VLY,2041,0.60
7,CA_SCE_VLY,2042,0.60
7,CA_SCE_VLY,2043,0.60
7,CA_SCE_VLY,2044,0.60
7,CA_SCE_VLY,2045,0.60
7,CA_SCE_VLY,2046,0.60
7,CA_SCE_VLY,2047,0.60
7,CA_SCE_VLY,2048,0.60
7,CA_SCE_VLY,2049,0.60
7,CA_SCE_VLY,2050,0.60
7,CA_SCE_VLY,2051,0.60
7,CA_SCE_VLY,2052,0.60
7,CA_SCE_VLY,2053,0.60
7,CA_SCE_VLY,2054,0.60
7,CA_SCE_VLY,2055,0.60
7,CA_SCE_VLY,2056,0.60
7,CA_SCE_VLY,2057,0.60
7,CA_SCE_VLY,2058,0.60
7,CA_SCE_VLY,2059,0.60
7,CA_SCE_VLY,2060,0.60
7,CA_SCE_VLY,2061,0.60
7,CA_SCE_VLY,2062,0.60
7,CA_SCE_VLY,2063,0.60
7,CA_SCE_VLY,2064,0.60
7,CA_SCE_VLY,2065,0.60
7,CA_SCE_VLY,2066,0.60
7,CA_SCE_VLY,2067,0.60
7,CA_SCE_VLY,2068,0.60
7,CA_SCE_VLY,2069,0.60
7,CA_SCE_VLY,2070,0.60
7,CA_SCE_VLY,2071,0.60
7,CA_SCE_VLY,2072,0.60
7,CA_SCE_VLY,2073,0.60
7,CA_SCE_VLY,2074,0.60
7,CA_SCE_VLY,2075,0.60
7,CA_SCE_VLY,2076,0.60
7,CA_SCE_VLY,2077,0.60
7,CA_SCE_VLY,2078,0.60
7,CA_SCE_VLY,2079,0.60
7,CA_SCE_VLY,2080,0.60
7,CA_SDGE,2010,0.20
7,CA_SDGE,2011,0.20
7,CA_SDGE,2012,0.20
7,CA_SDGE,2013,0.20
7,CA_SDGE,2014,0.22
7,CA_SDGE,2015,0.23
7,CA_SDGE,2016,0.25
7,CA_SDGE,2017,0.27
7,CA_SDGE,2018,0.29
7,CA_SDGE,2019,0.31
7,CA_SDGE,2020,0.33
7,CA_SDGE,2021,0.35
7,CA_SDGE,2022,0.36
7,CA_SDGE,2023,0.38
7,CA_SDGE,2024,0.44
7,CA_SDGE,2025,0.47
7,CA_SDGE,2026,0.50
7,CA_SDGE,2027,0.52
7,CA_SDGE,2028,0.55
7,CA_SDGE,2029,0.57
7,CA_SDGE,2030,0.60
7,CA_SDGE,2031,0.60
7,CA_SDGE,2032,0.60
7,CA_SDGE,2033,0.60
7,CA_SDGE,2034,0.60
7,CA_SDGE,2035,0.60
7,CA_SDGE,2036,0.60
7,CA_SDGE,2037,0.60
7,CA_SDGE,2038,0.60
7,CA_SDGE,2039,0.60
7,CA_SDGE,2040,0.60
7,CA_SDGE,2041,0.60
7,CA_SDGE,2042,0.60
7,CA_SDGE,2043,0.60
7,CA_SDGE,2044,0.60
7,CA_SDGE,2045,0.60
7,CA_SDGE,2046,0.60
7,CA_SDGE,2047,0.60
7,CA_SDGE,2048,0.60
7,CA_SDGE,2049,0.60
7,CA_SDGE,2050,0.60
7,CA_SDGE,2051,0.60
7,CA_SDGE,2052,0.60
7,CA_SDGE,2053,0.60
7,CA_SDGE,2054,0.60
7,CA_SDGE,2055,0.60
7,CA_SDGE,2056,0.60
7,CA_SDGE,2057,0.60
7,CA_SDGE,2058,0.60
7,CA_SDGE,2059,0.60
7,CA_SDGE,2060,0.60
7,CA_SDGE,2061,0.60
7,CA_SDGE,2062,0.60
7,CA_SDGE,2063,0.60
7,CA_SDGE,2064,0.60
7,CA_SDGE,2065,0.60
7,CA_SDGE,2066,0.60
7,CA_SDGE,2067,0.60
7,CA_SDGE,2068,0.60
7,CA_SDGE,2069,0.60
7,CA_SDGE,2070,0.60
7,CA_SDGE,2071,0.60
7,CA_SDGE,2072,0.60
7,CA_SDGE,2073,0.60
7,CA_SDGE,2074,0.60
7,CA_SDGE,2075,0.60
7,CA_SDGE,2076,0.60
7,CA_SDGE,2077,0.60
7,CA_SDGE,2078,0.60
7,CA_SDGE,2079,0.60
7,CA_SDGE,2080,0.60
7,CA_SMUD,2010,0.20
7,CA_SMUD,2011,0.20
7,CA_SMUD,2012,0.20
7,CA_SMUD,2013,0.20
7,CA_SMUD,2014,0.22
7,CA_SMUD,2015,0.23
7,CA_SMUD,2016,0.25
7,CA_SMUD,2017,0.27
7,CA_SMUD,2018,0.29
7,CA_SMUD,2019,0.31
7,CA_SMUD,2020,0.33
7,CA_SMUD,2021,0.35
7,CA_SMUD,2022,0.36
7,CA_SMUD,2023,0.38
7,CA_SMUD,2024,0.44
7,CA_SMUD,2025,0.47
7,CA_SMUD,2026,0.50
7,CA_SMUD,2027,0.52
7,CA_SMUD,2028,0.55
7,CA_SMUD,2029,0.57
7,CA_SMUD,2030,0.60
7,CA_SMUD,2031,0.60
7,CA_SMUD,2032,0.60
7,CA_SMUD,2033,0.60
7,CA_SMUD,2034,0.60
7,CA_SMUD,2035,0.60
7,CA_SMUD,2036,0.60
7,CA_SMUD,2037,0.60
7,CA_SMUD,2038,0.60
7,CA_SMUD,2039,0.60
7,CA_SMUD,2040,0.60
7,CA_SMUD,2041,0.60
7,CA_SMUD,2042,0.60
7,CA_SMUD,2043,0.60
7,CA_SMUD,2044,0.60
7,CA_SMUD,2045,0.60
7,CA_SMUD,2046,0.60
7,CA_SMUD,2047,0.60
7,CA_SMUD,2048,0.60
7,CA_SMUD,2049,0.60
7,CA_SMUD,2050,0.60
7,CA_SMUD,2051,0.60
7,CA_SMUD,2052,0.60
7,CA_SMUD,2053,0.60
7,CA_SMUD,2054,0.60
7,CA_SMUD,2055,0.60
7,CA_SMUD,2056,0.60
7,CA_SMUD,2057,0.60
7,CA_SMUD,2058,0.60
7,CA_SMUD,2059,0.60
7,CA_SMUD,2060,0.60
7,CA_SMUD,2061,0.60
7,CA_SMUD,2062,0.60
7,CA_SMUD,2063,0.60
7,CA_SMUD,2064,0.60
7,CA_SMUD,2065,0.60
7,CA_SMUD,2066,0.60
7,CA_SMUD,2067,0.60
7,CA_SMUD,2068,0.60
7,CA_SMUD,2069,0.60
7,CA_SMUD,2070,0.60
7,CA_SMUD,2071,0.60
7,CA_SMUD,2072,0.60
7,CA_SMUD,2073,0.60
7,CA_SMUD,2074,0.60
7,CA_SMUD,2075,0.60
7,CA_SMUD,2076,0.60
7,CA_SMUD,2077,0.60
7,CA_SMUD,2078,0.60
7,CA_SMUD,2079,0.60
7,CA_SMUD,2080,0.60
7,CO_DEN,2010,0.00
7,CO_DEN,2011,0.03
7,CO_DEN,2012,0.06
7,CO_DEN,2013,0.09
7,CO_DEN,2014,0.12
7,CO_DEN,2015,0.15
7,CO_DEN,2016,0.18
7,CO_DEN,2017,0.21
7,CO_DEN,2018,0.24
7,CO_DEN,2019,0.27
7,CO_DEN,2020,0.30
7,CO_DEN,2021,0.32
7,CO_DEN,2022,0.35
7,CO_DEN,2023,0.37
7,CO_DEN,2024,0.39
7,CO_DEN,2025,0.42
7,CO_DEN,2026,0.44
7,CO_DEN,2027,0.46
7,CO_DEN,2028,0.49
7,CO_DEN,2029,0.51
7,CO_DEN,2030,0.53
7,CO_DEN,2031,0.56
7,CO_DEN,2032,0.58
7,CO_DEN,2033,0.60
7,CO_DEN,2034,0.63
7,CO_DEN,2035,0.65
7,CO_DEN,2036,0.67
7,CO_DEN,2037,0.70
7,CO_DEN,2038,0.72
7,CO_DEN,2039,0.74
7,CO_DEN,2040,0.77
7,CO_DEN,2041,0.79
7,CO_DEN,2042,0.81
7,CO_DEN,2043,0.84
7,CO_DEN,2044,0.86
7,CO_DEN,2045,0.88
7,CO_DEN,2046,0.91
7,CO_DEN,2047,0.93
7,CO_DEN,2048,0.95
7,CO_DEN,2049,0.98
7,CO_DEN,2050,1.00
7,CO_DEN,2051,1.00
7,CO_DEN,2052,1.00
7,CO_DEN,2053,1.00
7,CO_DEN,2054,1.00
7,CO_DEN,2055,1.00
7,CO_DEN,2056,1.00
7,CO_DEN,2057,1.00
7,CO_DEN,2058,1.00
7,CO_DEN,2059,1.00
7,CO_DEN,2060,1.00
7,CO_DEN,2061,1.00
7,CO_DEN,2062,1.00
7,CO_DEN,2063,1.00
7,CO_DEN,2064,1.00
7,CO_DEN,2065,1.00
7,CO_DEN,2066,1.00
7,CO_DEN,2067,1.00
7,CO_DEN,2068,1.00
7,CO_DEN,2069,1.00
7,CO_DEN,2070,1.00
7,CO_DEN,2071,1.00
7,CO_DEN,2072,1.00
7,CO_DEN,2073,1.00
7,CO_DEN,2074,1.00
7,CO_DEN,2075,1.00
7,CO_DEN,2076,1.00
7,CO_DEN,2077,1.00
7,CO_DEN,2078,1.00
7,CO_DEN,2079,1.00
7,CO_DEN,2080,1.00
7,CO_E,2010,0.00
7,CO_E,2011,0.03
7,CO_E,2012,0.06
7,CO_E,2013,0.09
7,CO_E,2014,0.12
7,CO_E,2015,0.15
7,CO_E,2016,0.18
7,CO_E,2017,0.21
7,CO_E,2018,0.24
7,CO_E,2019,0.27
7,CO_E,2020,0.30
7,CO_E,2021,0.30
7,CO_E,2022,0.30
7,CO_E,2023,0.30
7,CO_E,2024,0.30
7,CO_E,2025,0.30
7,CO_E,2026,0.30
